color_code,n_entries,pct_entries,n_khipus,pct_khipus
W(0.0-8.5)/B(8.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-8.5)/HB(8.5-15.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-8.5)/RB(8.5-12.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.0)/AB(10.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.0)/LB(10.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.0)/R0(10.0-14.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/W(7.5-45.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W(7.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W(7.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W(7.0-62.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W-RL-LA(7.0-20.0)/YB(20.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/AB(7.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/BB(7.5-26.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/W(7.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/W(7.5-48.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.5)/W(7.5-70.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/AB(8.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W(7.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/W(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/KB(7.0-12.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-7.0)/AB(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-41.5)/YB-LK(41.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-5.0)/W(5.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-5.0)/W(5.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-5.5)/AB(5.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-5.5)/W(5.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.0)/AB-KB(6.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.0)/W(6.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.0)/W(6.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.0)/W(6.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.5)/W(6.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.5)/W(6.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.5)/W(6.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-6.5)/W(6.5-47.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-63.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-69.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.0)/W(10.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
YB-YB-KB,1,0.0013113378268509533,1,0.14104372355430184
YB-BS(0.0-5.0)/MB(5.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
YB-FB,1,0.0013113378268509533,1,0.14104372355430184
YB-MB(0.0-23.0)/MB(23.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
YB-MB(0.0-3.0)/MB(3.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
YB-MB(0.0-3.3)/MB(3.3-25.5),1,0.0013113378268509533,1,0.14104372355430184
YB-MB(0.0-3.5)/MB(3.5-37.2),1,0.0013113378268509533,1,0.14104372355430184
YB-PG(0.0-6.5)/W(6.5-15.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-10.0)/RB(10.0-19.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.0)/W(8.0-69.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-10.0)/YB(10.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-11.0)/W(11.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-12.5)/RB(12.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-19.5)/B(19.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-20.5)/B(20.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
YG(0.0-35.0)/B(35.0-64.5),1,0.0013113378268509533,1,0.14104372355430184
YY%NB,1,0.0013113378268509533,1,0.14104372355430184
YB-BS(0.0-3.5)/MB(3.5-42.75),1,0.0013113378268509533,1,0.14104372355430184
YB-BS(0.0-3.5)/MB(3.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
YB-AB-MB,1,0.0013113378268509533,1,0.14104372355430184
YB-0Y,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.5)/AB(8.5-32.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.5)/AB(8.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-8.5)/W(8.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/0G(9.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/AB(9.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/KB(9.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/W(9.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/W(9.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/W(9.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/W(9.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.0)/W(9.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.5)/AB(9.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.5)/R0(9.5-12.0)/YB(12.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.5)/R0(9.5-13.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-9.5)/W(9.5-68.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-41.0)/YB-R(41.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-41.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-40.0)/YB-KB(40.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-17.0)/0G(17.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-14.0)/0G(14.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-14.0)/0G(14.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-14.5)/B(14.5-34.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-14.5)/R0(14.5-16.5)/YB(16.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-14.5)/R0(14.5-19.0)/YB(19.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-15.0)/R0(15.0-16.0)/YB(16.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-16.0)/YB-KB(16.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-17.5)/R0(17.5-21.5)/YB(21.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-4.5)/W(4.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-17.5)/RL(17.5-28.5)/W(28.5-48.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-18.0)/R0(18.0-19.0)/YB(19.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-18.0)/R0(18.0-20.0)/YB(20.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-18.0)/R0(18.0-21.5)/YB(21.5-43.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-18.5)/R0(10.0-11.0)/YB(11.0-18.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-19.0)/R0(19.0-21.0)/YB(21.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-19.0)/R0(19.0-22.0)/YB(22.0-49.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-13.5)/W(13.5-28.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-13.0)/0G(13.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.5)/0G(12.5-27.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.5)/0G(12.5-26.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.0)/W(10.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-10.5)/0G(10.5-22.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.0)/AB(11.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.0)/R0(11.0-14.0)/YB(14.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.0)/W(11.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.5)/0G(11.5-23.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.5)/0G(11.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.5)/0G(11.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-11.5)/W(11.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.0)/0G(12.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.0)/0G(12.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.0)/LB(12.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.0)/LB(12.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.0)/R0(12.0-17.0)/YB(17.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-12.5)/0G(12.5-21.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-19.5)/0G(19.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-2.0)/PB(2.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-20.0)/R0(20.0-22.0)/YB(22.0-49.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-30.5)/W(30.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-30.5)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-31.0)/R0(31.0-33.0)/YB(33.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-31.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-33.0)/W(33.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-34.0)/W(34.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-34.5)/PB(34.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-35.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-35.0)/YB-MB(35.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-36.0)/W(36.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-37.0)/W(37.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-37.5)/DB(37.5-44.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-39.0)/YB-MB(39.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-4.0)/BD(4.0-21.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-4.5)/GG(4.5-32.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-4.5)/W(4.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-30.5)/W(30.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-3.5)/BD(3.5-19.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-20.5)/AB(20.5-45.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-3.5)/BD(3.5-18.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-20.5)/R0(20.5-21.5)/YB(21.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-20.5)/R0(20.5-24.0)/YB(24.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-21.5)/PB(21.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-21.5)/R0(21.5-22.5)/YB(22.5-33.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-21.5)/R0(21.5-23.5)/YB(23.5-53.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-24.0)/R0(24.0-26.0)/YB(26.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-24.5)/PB(24.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-25.0)/MB(25.0-27.5)/MB(27.5-32.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-25.0)/PB(25.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-25.0)/PB(25.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-26.0)/R0(26.0-27.0)/YB(27.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-27.0)/YB-YB-FB(27.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-27.5)/PB(27.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-3.0)/DB(3.0-13.0),1,0.0013113378268509533,1,0.14104372355430184
YB(0.0-3.5)/BD(3.5-12.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-5.0)/W-SR(5.0-7.0)/W(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-5.0)/W-SR(5.0-7.0)/W(7.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-5.0)/W-SR(5.0-7.0)/W(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-1.5)/W-PB(1.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.5-7.5)/W(7.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
VR(12.5-17.5)/W,1,0.0013113378268509533,1,0.14104372355430184
W%KB,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-0.5)/W,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-0.5)/W-RL(0.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-1.5)/W-GG(1.5-55.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.0)/AB-MB(10.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/VG(10.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.0)/AB-RB(10.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.0)/BB(10.0-19.0)/B(19.0-23.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.0)/HB(10.0-18.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.0)/LB(10.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/AB(10.5-13.5)/W(13.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/AB-MB(10.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/PK(10.5-13.5)/BG(13.5-20.5)/W(20.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-5.5)/W(5.5-32.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-5.5)/W(5.5-52.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-6.0)/W(6.0-53.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-14.0)/KB(14.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-9.0)/W(9.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-9.0)/W(9.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/BS(7.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/BS(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/BS(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/BS(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/DB(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/DB(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/DB(7.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-21.5),1,0.0013113378268509533,1,0.14104372355430184
VB(5.0-7.0)/W(7.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/RB,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/W-AB(10.5-26.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.5)/LB(15.5-27.5)/W(27.5-75.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/LB(14.5-28.0)/W(28.0-75.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-13.0)/W-KB(13.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-13.5)/DB(13.5-23.5)/W(23.5-28.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-13.5)/HB(13.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.0)/W,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.0)/W-MB(14.0-28.5)/W(28.5-49.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/B(14.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/B(14.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/MB(14.5-21.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-10.5)/W-HB(10.5-41.5)/W(41.5-84.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/PK(14.5-24.5)/W(24.5-56.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-14.5)/RB(14.5-27.5)/W(27.5-55.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.0)/HB(15.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.0)/KB(15.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.0)/PK(15.0-23.0)/W(23.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.0)/W-KB(15.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-15.5)/B(15.5-23.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-13.0)/HB(13.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-13.0)/HB(13.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.5)/LA(12.5-19.5)/W(19.5-21.5)/PB(21.5-22.5)/W(22.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.5)/B(12.5-32.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.0)/HB(11.0-13.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.0)/KB(11.0-21.5)/W(21.5-44.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.0)/LK(11.0-14.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.0)/RM(11.0-19.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.0)/W,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.5)/B(11.5-26.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.5)/BB(11.5-20.0)/B(20.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.5)/LK(11.5-14.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.5)/RL(11.5-18.5)/W(18.5-51.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-11.5)/W-MB(11.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.0)/B(12.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.0)/B(12.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.0)/BG(12.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.0)/W,1,0.0013113378268509533,1,0.14104372355430184
W(0.0-12.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-3.5)/W(3.5-36.5),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-5.0)/W,1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-45.5),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-7.0)/W(7.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
SR(5.0-5.5)/W,1,0.0013113378268509533,1,0.14104372355430184
SR(2.0-7.5)/W(7.5-9.5)/W,1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-5.5)/W(5.5-28.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-1.0)/W(1.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-1.5)/W(1.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.0)/W(2.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.5)/W(2.5-28.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-2.5)/W(2.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-3.0)/W(3.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
SR(0.0-5.0)/W(5.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
SR(6.5-9.5)/W(9.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
SR(7.0-11.0)/W(11.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
SR(7.5-8.5)/W(8.5-18.0),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
SY-KB,1,0.0013113378268509533,1,0.14104372355430184
SY-KB(0.0-2.0)/KB(2.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
VB(0.0-2.0)/W(2.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
SR(8.0-10.5)/W(10.5-21.5),1,0.0013113378268509533,1,0.14104372355430184
SY(5.0-7.0)/W(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
SR(9.5-11.5)/W(11.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
